Genome ID	MC	previous MC used in Coral project	Ecosystem	name	contig number(NGS or nanopore	published	Collaborator	# contigs (NGS)	Completeness	Contamination	algae	Host	niche
J3	MC13	MC13	coral	S98	56.0		Xie Mei	56.0	98.00987420400828	1.9240489491886137			
J12	MC13	MC13	coral	S112	57.0		Xie Mei	57.0	98.00987420400828	1.9240489491886137			
I11	MC13	MC13	coral	S92	58.0		Xie Mei	58.0	98.00987420400828	1.9240489491886137			
I6	MC13	MC13	coral	S74	56.0		Xie Mei	56.0	98.00987420400828	1.9240489491886137			
K2	MC13	MC13	coral	S117	59.0		Xie Mei	59.0	98.00987420400828	1.9240489491886137			
I7	MC13	MC13	coral	S76	56.0		Xie Mei	56.0	98.00987420400828	1.9240489491886137			
I12	MC13	MC13	coral	S93	59.0		Xie Mei	59.0	98.00987420400828	1.9240489491886137			
J4	MC13	MC13	coral	S99	55.0		Xie Mei	55.0	98.00987420400828	1.9240489491886137			
J11	MC13	MC13	coral	S111	53.0		Xie Mei	53.0	98.00987420400828	1.9240489491886137			
AP10	MC13	MC13	coral	225	70.0		Xie Mei	70.0	98.00987420400828	1.979914870976324			
AP9	MC13	MC13	coral	221	72.0		Xie Mei	72.0	98.00987420400828	2.203378558127161			
J1	MC13	MC13	coral	S96	59.0		Xie Mei	59.0	98.00987420400828	1.9240489491886137			
J6	MC13	MC13	coral	S101	55.0		Xie Mei	55.0	98.00987420400828	1.9240489491886137			
BE5	MC13	MC13	coral	S94	54.0		Xie Mei	54.0	98.00987420400828	1.9240489491886137			
J10	MC13	MC13	coral	S108	65.0		Xie Mei	65.0	97.98659673659674	1.9240489491886137			
AK3	MC13	MC13	coral	S116	63.0		Xie Mei	63.0	98.00987420400828	1.9240489491886137			
J9	MC13	MC13	coral	S107	57.0		Xie Mei	57.0	98.00987420400828	1.9240489491886137			
I10	MC13	MC13	coral	S91	56.0		Xie Mei	56.0	98.00987420400828	1.9240489491886137			
BE6	MC13	MC13	coral	S95	100.0		Xie Mei	100.0	98.00987420400828	3.061319499866986			
I9	MC13	MC13	coral	S87	60.0		Xie Mei	60.0	98.00987420400828	1.9240489491886137			
BH12	MC13	MC13	coral	A230	113.0		Xie Mei	113.0	98.00987420400828	1.4584996009577014			
J5	MC13	MC13	coral	S100	55.0		Xie Mei	55.0	98.00987420400828	1.9240489491886137			
J2	MC13	MC13	coral	S97	58.0		Xie Mei	58.0	98.00987420400828	1.9240489491886137			
L12	MC13	MC13	coral	Y72	49.0		Xie Mei	49.0	98.53813578797148	3.7658337937667534			
CH12	MC9	MC9	coral	L199	55.0		Xie Mei	55.0	99.14073589352918	3.0087789305666406			
BE3	MC9	MC9	coral	L208	28.0		Xie Mei	28.0	99.14073589352918	2.63633945198191			
AH3	MC9	MC9	coral	S5-161	3.0		Xie Mei	280.0	99.28040069799846	5.707848674493433			
AG2	MC9	MC9	coral	L216	28.0		Xie Mei	28.0	99.28040069799846	3.2275871242351686			
H5	MC9	MC9	coral	L204	26.0		Xie Mei	26.0	99.28040069799846	3.2275871242351686			
M9	MC9	MC9	coral	Y167	37.0		Xie Mei	37.0	99.047626023883	2.4966746475126365			
P1	MC9	MC9	coral	Y897	33.0		Xie Mei	33.0	99.047626023883	2.4966746475126365			
CF4	MC9	MC9	coral	CF4	28.0		Luo Danli	28.0	99.047626023883	2.4966746475126365			
H10	MC9	MC9	coral	S5-137	36.0		Xie Mei	36.0	99.047626023883	2.63633945198191			
I4	MC9	MC9	coral	S5-117	29.0		Xie Mei	29.0	99.047626023883	2.4966746475126365			
BC10	MC9	MC9	coral	39	28.0		Xie Mei	28.0	99.34092211326848	2.706171854216547			
BB3	MC9	MC9	coral	88	29.0		Xie Mei	29.0	99.34092211326848	2.706171854216547			
C2	MC9	MC9	coral	89	26.0		Xie Mei	26.0	99.3967880350562	2.706171854216547			
GNM013035425	MC266		brown algae	HKCCC1153	26.0	LuoLab	Chu Xiao	26.0	97.0191710834169	4.403210073601135			submerged
GNM526588003444	MC254		bare flat	SZCCYKD179	60.0		Huang Yanyan	60.0	97.06905137072737	4.9020129467056845			intertidal
GNM526588003469	MC254		bare flat	SZCCYKF018	63.0		Huang Yanyan	63.0	97.06905137072737	5.181342555644233			intertidal
GNM013035625	MC254		brown algae	HKCCA5739	47.0	LuoLab	Chu Xiao	47.0	96.3590886146752	5.088232685998049			submerged
GNM013035375	MC254		brown algae	HKCCC1288	46.0	LuoLab	Chu Xiao	46.0	96.3590886146752	4.808903077059501			submerged
GNM526588003371	MC254		bare flat	SZCCBHA163	62.0		Huang Yanyan	62.0	96.3590886146752	5.321007360113506			intertidal
GNM000814005	MC102	MC102	coral	Ruegeria sp. ANG-S4	20.0	Others	-	20.0	98.21740642969692	4.538884455085572			
AM4	MC84	MC84	coral	A2S-15	47.0		Xie Mei	47.0	99.6740387173348	5.596568236233041			
CH11	MC73	MC73	coral	L163	62.0		Xie Mei	62.0	98.76621748828452	3.8099330836761			
GNM526588001288	MC274		mangrove	HKCCE4182	56.0		Zhou Zhichao	56.0	98.29887756563734	5.029263101888801			intertidal
GNM013032955	MC118		brown algae	HKCCA0806	69.0	LuoLab	Chu Xiao	69.0	98.06789346593814	3.082345959440932			submerged
E1	MC118	MC118	coral	M7-80	53.0		Xie Mei	53.0	98.29834039331244	1.490167188491211			
AM8	MC77	MC77	coral	A2T-2	156.0		Xie Mei	156.0	98.42357828391349	3.4982708167065706			
GNM013035475	MC270		brown algae	HKCCC1038	37.0	LuoLab	Chu Xiao	37.0	98.42357828391349	2.559856344772546			submerged
GNM013033515	MC268		brown algae	HKCCA6707	30.0	LuoLab	Chu Xiao	30.0	98.70290789285202	2.559856344772546			submerged
GNM013035825	MC282		brown algae	HKCCA5014	36.0	LuoLab	Chu Xiao	36.0	98.42357828391349	2.581343237767819			submerged
GNM4305	MC128	MC128	coral	HKCCD7255	39.0	LuoLab	Luo Danli	39.0	98.6679916917347	2.303804203245544			
GNM526588000032	MC279		coral	1A07714	40.0		Shao Zongze	40.0	99.16845724108296	3.1865573904680047			
GNM013035585	MC260		brown algae	HKCCA5839	25.0	LuoLab	Chu Xiao	25.0	97.83000286491908	2.878894574589612			submerged
GNM013033505	MC260		brown algae	HKCCA6948	28.0	LuoLab	Chu Xiao	28.0	97.83000286491908	2.878894574589612			submerged
GNM526588000033	MC269		coral	1A07737	34.0		Shao Zongze	34.0	98.64803957681052	3.328012769353552			
GNM013035655	MC259		brown algae	HKCCA5687	16.0	LuoLab	Chu Xiao	16.0	95.62102086214804	1.3933226922053736			submerged
GNM013035395	MC285		brown algae	HKCCC1250	44.0	LuoLab	Chu Xiao	44.0	96.12560473265368	2.0916467145517426			submerged
GNM013033635	MC259		brown algae	HKCCA6259	26.0	LuoLab	Chu Xiao	26.0	96.11375438560783	2.122683337767137			submerged
GNM013035805	MC259		brown algae	HKCCA4945	35.0	LuoLab	Chu Xiao	35.0	96.6261842276466	2.4640861931364726			submerged
H6	MC140	MC140	coral	L207	38.0		Xie Mei	38.0	97.38799225202446	3.528198989092844			
GNM013035485	MC273		brown algae	HKCCA6308	39.0	LuoLab	Chu Xiao	39.0	97.42825924759872	2.9715349827081674			submerged
AL1	MC42	MC42	coral	Y504	42.0		Xie Mei	42.0	98.86764073914912	3.0072270994058705			
K11	MC42	MC42	coral	S182	47.0		Xie Mei	47.0	98.62555507806904	3.053782034228961			
AM2	MC86	MC86	coral	A2S-12	30.0		Xie Mei	30.0	98.67031943847586	1.5356477786645386			
GNM013035435	MC112		brown algae	HKCCC1088	50.0	LuoLab	Chu Xiao	50.0	98.85188368428592	2.3270816706570896			submerged
GNM013035325	MC112		brown algae	HKCCC2136	43.0	LuoLab	Chu Xiao	43.0	98.85188368428592	2.3270816706570896			submerged
GNM3852	MC112	MC112	coral	HKCCD7299	43.0	LuoLab	Luo Danli	43.0	98.85188368428592	2.3270816706570896			
GN6	MC312		mussel	HKCCXB0179	50.0		Xie Mei	50.0	99.27965191233348	0.8206969938813515			intertidal
GN7	MC312		mussel	HKCCXB0180	61.0		Xie Mei	61.0	99.27965191233348	1.1155449144275962			intertidal
GC6	MC313		mussel	HKCCXB0056	8.0		Xie Mei	8.0	91.7486990042856	2.7025907053840017			subtidal
GJ7	MC92		mussel	HKCCXB0129	150.0		Xie Mei	150.0	99.23775247099267	5.820039629191782			subtidal
GK3	MC219		mussel	HKCCXB0137	13.0		Xie Mei	13.0	99.1446426013465	1.764210339629334			intertidal
GJ9	MC219		mussel	HKCCXB0131	962.0		Xie Mei	962.0	57.22897615766495	2.493332241935594			subtidal
GD6	MC35		mussel	HKCCXB0068	53.0		Xie Mei	53.0	98.68195817218162	3.415358694688304			subtidal
GC3	MC35		mussel	HKCCXB0053	47.0		Xie Mei	47.0	98.68195817218162	4.402323312937838			subtidal
GC5	MC35		mussel	HKCCXB0055	47.0		Xie Mei	47.0	98.68195817218162	4.402323312937838			subtidal
GC8	MC314		mussel	HKCCXB0058	34.0		Xie Mei	34.0	98.38887369613629	1.882149507847832			subtidal
GE7	MC28		mussel	HKCCXB0082	31.0		Xie Mei	31.0	97.99527288354103	3.0553338653897315			subtidal
GF3	MC28		mussel	HKCCXB0090	24.0		Xie Mei	24.0	97.99315675013996	2.822559191274275			subtidal
GL11	MC28		mussel	HKCCXB0160	39.0		Xie Mei	39.0	97.88043737764409	3.194998669859005			subtidal
GF2	MC315		mussel	HKCCXB0089	23.0		Xie Mei	23.0	96.8546769803753	2.478385208832136			subtidal
GN3	MC316		mussel	HKCCXB0176	50.0		Xie Mei	50.0	97.1107291219023	2.2944932162809253			intertidal
GB8	MC317		mussel	HKCCXB0038	31.0		Xie Mei	31.0	97.5059088955737	2.72765874721182			intertidal
GN8	MC227		mussel	HKCCXB0181	35.0		Xie Mei	35.0	98.31829250823662	3.495815171792825			subtidal
GH1	MC2s1		mussel	HKCCXB0189	37.0		Xie Mei	37.0	98.39585693635972	4.232252849571286			intertidal
GC4	MC144		mussel	HKCCXB0054	48.0		Xie Mei	48.0	98.1419209282338	2.963093703317168			subtidal
GM1	MC2s1		mussel	HKCCXB0162	45.0		Xie Mei	45.0	98.39585693635972	2.34677798923609			subtidal
GL3	MC2s1		mussel	HKCCXB0149	52.0		Xie Mei	52.0	98.39585693635972	3.9314363476374647			subtidal
GH4	MC2s1		mussel	HKCCXB0192	37.0		Xie Mei	37.0	98.37046333554711	2.7442855096486376			intertidal
GF11	MC318		mussel	HKCCXB0098	55.0		Xie Mei	55.0	97.35460535739864	4.456637403564778			intertidal
GB3	MC319		mussel	HKCCXB0023	53.0		Xie Mei	53.0	96.38658827206312	2.899707368981112			intertidal
GM3	MC319		mussel	HKCCXB0164	35.0		Xie Mei	35.0	96.38658827206312	2.9229848363926574			subtidal
GH9	MC319		mussel	HKCCXB0197	44.0		Xie Mei	44.0	96.38658827206312	2.8298749667464755			intertidal
GD2	MC320		mussel	HKCCXB0064	17.0		Xie Mei	17.0	97.66652342071336	2.23238586367078			subtidal
GL12	MC182		mussel	HKCCXB0161	29.0		Xie Mei	29.0	97.00753234971113	1.6215627947471525			subtidal
GO1	MC321		mussel	HKCCXB0186	80.0		Xie Mei	80.0	98.28179734604316	3.209834857879551			subtidal
GG1	MC321		mussel	HKCCXB0100	48.0		Xie Mei	48.0	98.19644663220082	2.967749196799476			intertidal
GH3	MC251		mussel	HKCCXB0191	105.0		Xie Mei	105.0	96.12015079892174	2.9278449669511124			intertidal
GB4	MC251		mussel	HKCCXB0024	41.0		Xie Mei	41.0	96.75437225716554	3.300284445535842			intertidal
GK4	MC251		mussel	HKCCXB0138	39.0		Xie Mei	39.0	96.75437225716554	3.4632267174166618			intertidal
GN11	MC116		mussel	HKCCXB0184	29.0		Xie Mei	29.0	97.8183641312133	2.6485153580125647			subtidal
GN2	MC116		mussel	HKCCXB0175	29.0		Xie Mei	29.0	97.8183641312133	2.6485153580125647			subtidal
GB6	MC251		mussel	HKCCXB0030	39.0		Xie Mei	39.0	96.75437225716554	2.6485153580125647			subtidal
GB5	MC251		mussel	HKCCXB0029	318.0		Xie Mei	318.0	92.85040223587708	3.1606196410665683			subtidal
GL4	MC251		mussel	HKCCXB0150	33.0		Xie Mei	33.0	96.75437225716554	3.076820758385004			subtidal
GH2	MC251		mussel	HKCCXB0190	24.0		Xie Mei	24.0	97.0337018661041	2.3691857490740174			intertidal
GM9	MC251		mussel	HKCCXB0170	35.0		Xie Mei	35.0	96.75437225716554	3.300284445535842			subtidal
GM6	MC116		mussel	HKCCXB0167	27.0		Xie Mei	27.0	97.8183641312133	2.6485153580125647			subtidal
GM10	MC26		mussel	HKCCXB0171	28.0		Xie Mei	28.0	99.55253545337344	2.6440986077857582			subtidal
GP7	MC26		mussel	HKCCXB0217	45.0		Xie Mei	45.0	98.93970322042948	2.5957701516360734			intertidal
GJ5	MC26		mussel	HKCCXB0127	37.0		Xie Mei	37.0	99.55253545337344	2.915669060920458			subtidal
GJ10	MC26		mussel	HKCCXB0132	41.0		Xie Mei	41.0	99.55253545337344	2.9090183559457308			subtidal
GK1	MC322		mussel	HKCCXB0135	95.0		Xie Mei	95.0	98.7145466265578	3.800212822559191			subtidal
GB10	MC0		mussel	HKCCXB0042	664.0		Xie Mei	664.0	86.40267476161331	1.9372395140551568			intertidal
GI5	MC0		mussel	HKCCXB0114	267.0		Xie Mei	267.0	96.49234843368924	2.344816883923029			intertidal
GF8	MC6		mussel	HKCCXB0095	30.0		Xie Mei	30.0	99.55253545337344	2.423516892790636			subtidal
GI3	MC0		mussel	HKCCXB0112	23.0		Xie Mei	23.0	98.3883365238114	1.7129999113239336			intertidal
GC2	MC258		mussel	HKCCXB0052	30.0		Xie Mei	30.0	98.57911408889062	3.516227720138335			subtidal
GE3	MC0		mussel	HKCCXB0078	15.0		Xie Mei	15.0	98.87537276503755	1.8154207679347345			subtidal
GC7	MC323		mussel	HKCCXB0057	38.0		Xie Mei	38.0	98.52621075386438	3.334663474328279			subtidal
GI7	MC258		mussel	HKCCXB0116	56.0		Xie Mei	56.0	99.50619213189046	3.430238016994508			intertidal
GD3	MC0		mussel	HKCCXB0065	31.0		Xie Mei	31.0	98.87537276503755	2.1319943247317545			subtidal
GL9	MC0		mussel	HKCCXB0156	34.0		Xie Mei	34.0	98.66587555833364	3.1158552806597504			subtidal
GN10	MC0		mussel	HKCCXB0183	17.0		Xie Mei	17.0	98.6891530257452	4.375942183204753			subtidal
GN9	MC0		mussel	HKCCXB0182	30.0		Xie Mei	30.0	98.3865459493951	2.0156069876740266			intertidal
GG9	MC6		mussel	HKCCXB0108	41.0		Xie Mei	41.0	98.55372048807804	1.2130885873902633			intertidal
GF10	MC6		mussel	HKCCXB0097	55.0		Xie Mei	55.0	98.55372048807804	1.3434424048949187			subtidal
GD1	MC324		mussel	HKCCXB0063	26.0		Xie Mei	26.0	98.0699723925981	2.6130619845703644			subtidal
GN5	MC324		mussel	HKCCXB0178	236.0		Xie Mei	236.0	98.31850412157677	6.76864414294582			intertidal
GD10	MC0		mussel	HKCCXB0072	18.0		Xie Mei	18.0	98.66766613274994	2.713931010020396			subtidal
GE5	MC325		mussel	HKCCXB0080	43.0		Xie Mei	43.0	98.89865023244911	2.4873636605480183			subtidal
GE12	MC325		mussel	HKCCXB0087	26.0		Xie Mei	26.0	98.33999101457202	1.3933226922053736			subtidal
GG8	MC0		mussel	HKCCXB0107	34.0		Xie Mei	34.0	98.40982341680666	2.1785492595548464			intertidal
GD9	MC0		mussel	HKCCXB0071	33.0		Xie Mei	33.0	98.3865459493951	2.1785492595548464			subtidal
GB12	MC0		mussel	HKCCXB0044	34.0		Xie Mei	34.0	98.66587555833364	1.8619757027578256			intertidal
GN12	MC6		mussel	HKCCXB0185	72.0		Xie Mei	72.0	98.49108293940697	1.9240489491886137			subtidal
GE11	MC0		mussel	HKCCXB0086	29.0		Xie Mei	29.0	98.31671354716048	2.737208477431941			subtidal
GC12	MC6		mussel	HKCCXB0062	38.0		Xie Mei	38.0	98.55372048807804	2.1552717921433			subtidal
GK10	MC326		mussel	HKCCXB0144	19.0		Xie Mei	19.0	97.39429099764295	2.126895450917797			intertidal
GF1	MC0		mussel	HKCCXB0088	24.0		Xie Mei	24.0	98.31671354716048	2.1785492595548464			subtidal
GI9	MC0		mussel	HKCCXB0118	31.0		Xie Mei	31.0	98.87537276503755	1.8154207679347345			intertidal
GP5	MC327		mussel	HKCCXB0215	104.0		Xie Mei	104.0	97.90138709831446	2.804602287842512			intertidal
GE4	MC6		mussel	HKCCXB0079	49.0		Xie Mei	49.0	98.60958640986574	1.6028198989092846			subtidal
GD4	MC0		mussel	HKCCXB0066	20.0		Xie Mei	20.0	99.2478122436223	2.793074399219651			subtidal
GI1	MC0		mussel	HKCCXB0077	22.0		Xie Mei	22.0	98.4424118711828	3.947636782832313			subtidal
GI11	MC0		mussel	HKCCXB0121	65.0		Xie Mei	65.0	98.36326848198355	1.8154207679347345			intertidal
GH10	MC0		mussel	HKCCXB0198	45.0		Xie Mei	45.0	98.3865459493951	2.1319943247317545			intertidal
GN1	MC0		mussel	HKCCXB0174	40.0		Xie Mei	40.0	98.40982341680666	2.1319943247317545			subtidal
GD11	MC9		mussel	HKCCXB0073	12.0		Xie Mei	12.0	98.7822628953914	3.730380420324554			subtidal
GD12	MC9		mussel	HKCCXB0074	16.0		Xie Mei	16.0	98.7822628953914	3.730380420324554			subtidal
GP3	MC328		mussel	HKCCXB0213	23.0		Xie Mei	23.0	98.76289213579716	2.2015879837108887			intertidal
GG3	MC329		mussel	HKCCXB0102	35.0		Xie Mei	35.0	97.7718091963902	3.9957435488161743			intertidal
GJ4	MC330		mussel	HKCCXB0126	91.0		Xie Mei	91.0	95.85226773445636	3.135807395583932			subtidal
GK8	MC330		mussel	HKCCXB0142	13.0		Xie Mei	13.0	97.2056792205494	3.694466613461027			intertidal
GL2	MC331		mussel	HKCCXB0148	64.0		Xie Mei	64.0	98.40362616898928	2.932295823357276			intertidal
GL1	MC332		mussel	HKCCXB0147	44.0		Xie Mei	44.0	97.13194011049748	3.218276137270552			intertidal
GE1	MC270		mussel	HKCCXB0075	34.0		Xie Mei	34.0	98.38866208279616	2.559856344772546			subtidal
GE10	MC270		mussel	HKCCXB0085	34.0		Xie Mei	34.0	98.14424867497492	2.117584463953179			subtidal
GG4	MC270		mussel	HKCCXB0103	38.0		Xie Mei	38.0	98.42357828391349	2.559856344772546			intertidal
GI2	MC270		mussel	HKCCXB0111	28.0		Xie Mei	28.0	98.14424867497492	2.117584463953179			intertidal
GK11	MC333		mussel	HKCCXB0145	60.0		Xie Mei	60.0	98.52832688726544	3.172573856931399			intertidal
GM5	MC334		mussel	HKCCXB0166	39.0		Xie Mei	39.0	99.10793582581292	3.0657533031834703			subtidal
GM11	MC334		mussel	HKCCXB0172	38.0		Xie Mei	38.0	99.10793582581292	3.0657533031834703			subtidal
GO7	MC12		mussel	HKCCXB0205	40.0		Xie Mei	40.0	99.1234541374206	1.859741748009904			intertidal
GF5	MC12		mussel	HKCCXB0092	27.0		Xie Mei	27.0	99.52693023922072	2.8465017291832933			subtidal
GO3	MC335		mussel	HKCCXB0201	35.0		Xie Mei	35.0	99.07534737143676	2.606172536340134			intertidal
GC1	MC1		mussel	HKCCXB0051	32.0		Xie Mei	32.0	99.3546769803753	2.387603085927108			subtidal
GO4	MC1		mussel	HKCCXB0202	48.0		Xie Mei	48.0	99.26156711072912	2.503990422984837			intertidal
GO8	MC12		mussel	HKCCXB0206	62.0		Xie Mei	62.0	99.47106431743303	2.1390884100381307			intertidal
GP2	MC12		mussel	HKCCXB0212	35.0		Xie Mei	35.0	99.10793582581292	1.409949454642192			intertidal
GH5	MC1		mussel	HKCCXB0193	34.0		Xie Mei	34.0	99.0520699040252	2.5971002926310187			intertidal
GL5	MC336		mussel	HKCCXB0151	55.0		Xie Mei	55.0	98.49975908635126	2.1253436197570275			subtidal
GO6	MC336		mussel	HKCCXB0204	67.0		Xie Mei	67.0	98.7790886952898	1.8227365434069345			intertidal
GO9	MC12		mussel	HKCCXB0207	45.0		Xie Mei	45.0	99.47106431743303	1.803875826222195			intertidal
GP4	MC12		mussel	HKCCXB0214	127.0		Xie Mei	127.0	98.24666953158574	1.3168395849960095			intertidal
GH11	MC337		mussel	HKCCXB0199	43.0		Xie Mei	43.0	98.5949850893985	2.451228163518666			intertidal
GH12	MC265		mussel	HKCCXB0200	32.0		Xie Mei	32.0	98.8891276321444	2.3674292808371016			intertidal
GO2	MC103		mussel	HKCCXB0187	34.0		Xie Mei	34.0	98.21408107720956	3.465460672164583			subtidal
GK6	MC103		mussel	HKCCXB0140	102.0		Xie Mei	102.0	98.46007344610696	6.593508911944667			intertidal
GG5	MC15		mussel	HKCCXB0104	32.0		Xie Mei	32.0	98.46801708533552	3.60268688480979			intertidal
GP1	MC103		mussel	HKCCXB0211	36.0		Xie Mei	36.0	98.21408107720956	3.1302651414383256			intertidal
GE2	MC15		mussel	HKCCXB0076	31.0		Xie Mei	31.0	98.46801708533552	3.60268688480979			subtidal
GJ2	MC338		mussel	HKCCXB0124	21.0		Xie Mei	21.0	98.49341068614812	4.062028908397624			intertidal
GG6	MC8		mussel	HKCCXB0105	70.0		Xie Mei	70.0	99.08532342889885	2.746076084064911			intertidal
GD5	MC8		mussel	HKCCXB0067	44.0		Xie Mei	44.0	99.08532342889885	4.003059324288374			subtidal
GF7	MC8		mussel	HKCCXB0094	85.0		Xie Mei	85.0	98.35631547223726	2.1315509444001064			subtidal
GE9	MC8		mussel	HKCCXB0084	45.0		Xie Mei	45.0	99.08532342889885	3.44440010641128			subtidal
GE6	MC8		mussel	HKCCXB0081	40.0		Xie Mei	40.0	98.2473346020832	2.708832136206438			subtidal
GF9	MC8		mussel	HKCCXB0096	35.0		Xie Mei	35.0	98.41662527416716	3.0486831604150044			subtidal
GD8	MC8		mussel	HKCCXB0070	45.0		Xie Mei	45.0	98.48546704691957	2.415314356655139			subtidal
GM4	MC339		mussel	HKCCXB0165	21.0		Xie Mei	21.0	98.95896003437905	1.1372705506783718			subtidal
GM7	MC340		mussel	HKCCXB0168	28.0		Xie Mei	28.0	98.60979802320584	1.0700984304336258			subtidal
GL7	MC23		mussel	HKCCXB0154	23.0		Xie Mei	23.0	98.66566394499355	2.2479382814578344			subtidal
GH7	MC23		mussel	HKCCXB0195	42.0		Xie Mei	42.0	98.66566394499355	2.3113246157938896			intertidal
GG2	MC23		mussel	HKCCXB0101	24.0		Xie Mei	24.0	98.4928735138232	1.852221335461559			intertidal
GM12	MC23		mussel	HKCCXB0173	80.0		Xie Mei	80.0	98.56324308838276	1.8603231033398628			subtidal
GI4	MC19		mussel	HKCCXB0113	32.0		Xie Mei	32.0	98.6278556948948	2.396914072891726			intertidal
GI8	MC341		mussel	HKCCXB0117	237.0		Xie Mei	237.0	97.71295743362782	2.490023942537909			intertidal
GG11	MC19		mussel	HKCCXB0110	32.0		Xie Mei	32.0	98.40439200774397	2.6250332535248733			intertidal
GO12	MC175		mussel	HKCCXB0210	57.0		Xie Mei	57.0	97.54834550923935	3.7527199678037664			intertidal
GO10	MC342		mussel	HKCCXB0208	30.0		Xie Mei	30.0	97.4686649477152	2.0474962653733604			intertidal
GH6	MC175		mussel	HKCCXB0194	44.0		Xie Mei	44.0	97.54834550923935	4.561224002564784			intertidal
GC11	MC44		mussel	HKCCXB0061	33.0		Xie Mei	33.0	98.9705987680848	3.475436729626673			subtidal
GC9	MC50		mussel	HKCCXB0059	35.0		Xie Mei	35.0	98.84436327173758	2.6840028376341225			subtidal
GG10	MC24		mussel	HKCCXB0109	50.0		Xie Mei	50.0	98.84436327173758	2.474505630930212			intertidal
GE8	MC113		mussel	HKCCXB0083	40.0		Xie Mei	40.0	98.94911187508954	2.381395761284029			subtidal
GL8	MC37		mussel	HKCCXB0155	40.0		Xie Mei	40.0	98.90076636585016	2.521060565753303			subtidal
GB9	MC37		mussel	HKCCXB0041	82.0		Xie Mei	82.0	98.45228716038773	2.474505630930212			intertidal
GF12	MC48		mussel	HKCCXB0099	61.0		Xie Mei	61.0	99.08465835840138	3.570662732673906			intertidal
GK7	MC113		mussel	HKCCXB0141	78.0		Xie Mei	78.0	98.94911187508954	3.160979306230703			intertidal
GO11	MC30		mussel	HKCCXB0209	59.0		Xie Mei	59.0	98.15355966193955	2.160796993199228			intertidal
GP6	MC30		mussel	HKCCXB0216	324.0		Xie Mei	324.0	95.0623104394054	1.7293879305052489			intertidal
GN4	MC30		mussel	HKCCXB0177	30.0		Xie Mei	30.0	98.15355966193955	1.5340959475037683			intertidal
GM8	MC30		mussel	HKCCXB0169	31.0		Xie Mei	31.0	98.03896289929808	2.2539068628454104			subtidal
GD7	MC30		mussel	HKCCXB0069	55.0		Xie Mei	55.0	98.06044979229335	1.906860985073276			subtidal
GI10	MC11s3		mussel	HKCCXB0120	19.0		Xie Mei	19.0	99.23775247099267	1.7083444178416245			intertidal
GK5	MC11s3		mussel	HKCCXB0139	180.0		Xie Mei	180.0	99.23775247099267	4.105600054088388			intertidal
GC10	MC11s3		mussel	HKCCXB0060	13.0		Xie Mei	13.0	99.23775247099267	1.987674026780172			subtidal
GI6	MC11s3		mussel	HKCCXB0115	12.0		Xie Mei	12.0	99.21780035606852	1.7083444178416245			intertidal
GF4	MC11s3		mussel	HKCCXB0091	15.0		Xie Mei	15.0	99.23775247099267	1.7362773787354793			subtidal
GK9	MC11s3		mussel	HKCCXB0143	25.0		Xie Mei	25.0	98.86531299240796	1.6035958144896691			intertidal
GJ8	MC11s3		mussel	HKCCXB0130	542.0		Xie Mei	542.0	99.18188654920498	8.974538031800602			subtidal
GJ3	MC11s4		mussel	HKCCXB0125	14.0		Xie Mei	14.0	99.17955880246382	1.7083444178416245			subtidal
GJ6	MC11s3		mussel	HKCCXB0128	36.0		Xie Mei	36.0	98.97238934250107	1.801454287487807			subtidal
GK2	MC11s3		mussel	HKCCXB0136	11.0		Xie Mei	11.0	99.23775247099267	2.286955750642901			intertidal
GL10	MC11s3		mussel	HKCCXB0159	17.0		Xie Mei	17.0	99.1446426013465	1.7083444178416245			subtidal
GP8	MC11s3		mussel	HKCCXB0218	65.0		Xie Mei	65.0	98.86531299240796	2.539486930712695			intertidal
